	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	2027	2028	2029	2030
0	0.43952032111	0.435402226673	0.452625117436	0.44945825808	0.466224433135	0.482639549914	0.479073705475	0.48308121841	0.50282314209	0.510087419591	0.519071322381	0.536101446699	0.532957803955	0.549703723985	0.565896493082	0.572526272559	0.583327117339
1	0.43952032111	0.456781662143	0.473066636281	0.478563658741	0.499829709977	0.522028205858	0.521757955555	0.519423184929	0.522252110953	0.541248809592	0.559739423484	0.579402384787	0.598288389874	0.616703312177	0.634681324044	0.628199998007	0.637924926254
2	0.43952032111	0.46107439212	0.457497467607	0.454317042043	0.451639899841	0.467754831398	0.47284557705	0.478412537099	0.499733179977	0.520626860757	0.519410573958	0.532904499511	0.553257691913	0.565511545187	0.584558367562	0.595632365776	0.589286507955
3	0.43952032111	0.437213605225	0.452879059918	0.474652170269	0.49593252602	0.516707631774	0.538715207447	0.53937991912	0.54583125201	0.548726225061	0.554052494327	0.543156407359	0.55008237302	0.556363078238	0.601267974315	0.615782104215	0.633378040075
4	0.43952032111	0.449964471906	0.454077828154	0.449503335995	0.445752495328	0.442905126676	0.439627783385	0.456239877027	0.459886702829	0.456814542682	0.45429248202	0.450610140947	0.465910029449	0.464324375295	0.470049372884	0.490110803982	0.48656659893
5	0.43952032111	0.461074771213	0.457499084081	0.473921254093	0.47132822793	0.49111317017	0.491781386536	0.494225534411	0.492275384921	0.49333076801	0.48688731229	0.491204447071	0.505902853266	0.530127048866	0.534557250232	0.558243510882	0.581633227687
6	0.43952032111	0.456341865737	0.472971905281	0.469491595666	0.474807675893	0.471608269255	0.489600721942	0.512051230622	0.526395170444	0.553735477704	0.545914490713	0.567608898304	0.569026840387	0.576924430215	0.615754929568	0.625121360633	0.648139641192
7	0.43952032111	0.461074424262	0.470321222867	0.484488606147	0.492899106651	0.502772545717	0.500853464243	0.515756987584	0.527383452982	0.541428185065	0.555132083542	0.571069164776	0.583654361826	0.586930161794	0.599721757115	0.611366259039	0.6085828081
8	0.43952032111	0.461075091799	0.458416214672	0.474680360889	0.471665690973	0.493766491212	0.494599271056	0.490623674428	0.488094424871	0.493334267543	0.490320019183	0.505187053467	0.501871316303	0.499427765258	0.502966710951	0.517334549522	0.531401546724
9	0.43952032111	0.435404831624	0.440072751042	0.462081328765	0.467114132262	0.48860964448	0.49398098698	0.49067003042	0.488379029624	0.492639341751	0.498128348079	0.506200374214	0.518957928134	0.526340215987	0.523140252408	0.520161969648	0.537299431656
10	0.43952032111	0.444429711706	0.462052708976	0.46842554098	0.473600448537	0.491681856928	0.507215866593	0.527485258233	0.523024775282	0.542440828921	0.56395001648	0.583828180833	0.612511680569	0.601998420965	0.602501259727	0.596480001021	0.601687840944
11	0.43952032111	0.45678479953	0.466836806372	0.480685505313	0.477848917586	0.493636528051	0.489652324195	0.486734629003	0.502075547038	0.49853708962	0.51750351831	0.53592128182	0.549315006342	0.552706509634	0.569265215949	0.573782399804	0.578745887221
12	0.43952032111	0.456342317219	0.46371487051	0.468463269225	0.464150197024	0.485286752372	0.505932543949	0.526092944231	0.524798644968	0.527612130274	0.541457198169	0.559195987018	0.555235271957	0.571341297831	0.573505183733	0.576987686678	0.593335293061
13	0.43952032111	0.461074778866	0.465880759001	0.482232710036	0.49970238532	0.521626696291	0.549855123093	0.562821895294	0.565455362863	0.604530861946	0.629583933393	0.615129726615	0.596668509897	0.617751366516	0.627430300162	0.634409336354	0.641899985234
14	0.43952032111	0.456783257629	0.473660991575	0.469563906936	0.478850774292	0.482552169123	0.501751416287	0.51072919699	0.525581305981	0.52874510851	0.537524001252	0.540352824034	0.552148300022	0.568584168231	0.581091955751	0.58454086641	0.589610870551
15	0.43952032111	0.456342293616	0.461986308948	0.45893223967	0.454487811118	0.461010910774	0.465732876553	0.461753801817	0.483056135013	0.487973950933	0.493345826695	0.509726060042	0.507504124042	0.502785221824	0.522969547449	0.526339078299	0.539868689135
16	0.43952032111	0.44442837887	0.454087609511	0.470830006163	0.468620466542	0.48479247359	0.498413614894	0.513618887356	0.529354481969	0.548847757993	0.54944469606	0.567455753412	0.570452070513	0.583045089359	0.588310957337	0.602754719423	0.614795104116
17	0.43952032111	0.461072629839	0.458414709048	0.468262024322	0.466517358443	0.479668486256	0.47748177126	0.475655502763	0.470624616077	0.466339828201	0.464105368269	0.467961155603	0.465826400677	0.461226003163	0.475884892581	0.472925270508	0.489698988316
