partes	grt20072008	grt20082009	grt20092010	grt20102011	grt20112012	grt20122013	grt20132014
235	0.0273836525458	0.0496633913289	0.00344515352712	-0.041628840709	0.0371366119619	-0.062137935606	-0.158463585002
236	0.0271405296339	0.0483559496	0.00474839606006	-0.0412710268268	0.0375788948242	-0.06238003173	-0.158714998727
237	0.0275277435221	0.0465149761656	0.00699821245296	-0.0410176559156	0.037211128437	-0.0618209149056	-0.159781877145
238	0.0272522956462	0.0448821192581	0.0101706981972	-0.0413876548111	0.0352650313048	-0.0609786917085	-0.159625813196
239	0.0271534596196	0.0446377315265	0.0133237475653	-0.0431089329975	0.0350772953205	-0.0614048643683	-0.158943389963
240	0.0269662686911	0.0453253925414	0.0137490020714	-0.0441137130613	0.0373666410808	-0.0629923679611	-0.158851401878
241	0.0270284697584	0.0440290466309	0.0151474158256	-0.043877749312	0.0378296764749	-0.0637859632298	-0.158299167761
242	0.0264358454164	0.0439939875744	0.0152946407898	-0.0438807472121	0.0383447245439	-0.0631366864695	-0.159546966267
243	0.0267274557744	0.0423486362159	0.0171886821363	-0.0421790037295	0.0371901132149	-0.0629444704951	-0.158897752463
244	0.0253261196033	0.0415916962675	0.0199718818406	-0.0434946950451	0.0386999693612	-0.0623428824972	-0.159762521956
245	0.026031293593	0.0399967889238	0.0214031363683	-0.0450787467723	0.0399614080693	-0.0625123497841	-0.159060030447
246	0.0253866554452	0.0388217510784	0.0227522889622	-0.0451920867372	0.0407787250831	-0.0626599031976	-0.158850688792
247	0.0256116567862	0.0373310884824	0.0238120182765	-0.0447812777178	0.0406578875559	-0.0636152437216	-0.157499696565
248	0.0257326305155	0.0363790859112	0.0266692772762	-0.0456803576267	0.0411678569461	-0.0652254960019	-0.15596106087
249	0.0259751657007	0.0351754227192	0.0289980679102	-0.0464243203824	0.0415086537983	-0.0668528619737	-0.15558618141
250	0.0266493860884	0.0355505359752	0.0288043743684	-0.0447632903172	0.0384818488682	-0.0674591458016	-0.154651631366
251	0.026718150103	0.0370944398511	0.0268171724604	-0.044102591819	0.0373169926185	-0.0678738397659	-0.152357328325
252	0.0264889367211	0.0370582618885	0.0264409557079	-0.0428608809413	0.0379077830505	-0.0692079772426	-0.151811308242
253	0.0266244077071	0.0352473124334	0.0279810092608	-0.0423875995522	0.0375256562615	-0.0696562724792	-0.152367209658
254	0.0262546297086	0.0342406699497	0.0308765824964	-0.043371104196	0.037811375719	-0.0684088513297	-0.155009396763
255	0.0278715635948	0.0330097800436	0.032419428632	-0.043893705877	0.038204623063	-0.0681327365261	-0.155657591872
256	0.0287645162396	0.0323174569201	0.0339791419677	-0.043383869448	0.0372435269045	-0.0662289426954	-0.156224597055
257	0.0298953022566	0.0318617824279	0.0327649269739	-0.0431860080418	0.037746753911	-0.0661725927355	-0.157100877792
258	0.0311417724634	0.0302712574662	0.0342262296923	-0.0418042662177	0.0381866725608	-0.0663318335481	-0.158468372865
259	0.0310660536838	0.0291146815708	0.0362552086388	-0.041860259255	0.0384048806172	-0.0674720854221	-0.157864185344
260	0.030482637059	0.0311821402398	0.0344115454858	-0.042124654702	0.0386348221726	-0.0660988160287	-0.160114684535
261	0.0321079950268	0.0300957756994	0.0346110475997	-0.0415972176983	0.0385659973202	-0.0664294024602	-0.159489410045
262	0.0350930585301	0.0279057968171	0.033769698259	-0.040060358721	0.0379022665547	-0.0662167335374	-0.160457067651
263	0.0349932429591	0.0291839605042	0.0327234850454	-0.0402667302952	0.0381392131842	-0.0631948104096	-0.161847992689
264	0.0348645308294	0.0304654809095	0.0309382427242	-0.0393033405939	0.0372305675175	-0.062059567421	-0.162259239531
265	0.033165707034	0.0314498385142	0.0305395736062	-0.0395952006741	0.0380734530516	-0.0614665362689	-0.164666413888
266	0.0341744418229	0.0339344626585	0.0285009881749	-0.0414823304302	0.0385835100053	-0.0610557033204	-0.165164860952
267	0.0349857004675	0.0343175947412	0.0281741442861	-0.0427887379261	0.0415426284074	-0.0638246777393	-0.164255472654
268	0.034781465467	0.0348006824319	0.0270848135943	-0.040176503173	0.0402793508674	-0.0651221877421	-0.164719487855
269	0.0355238621426	0.034142952154	0.027655952625	-0.0391877763806	0.0403057074585	-0.0650188794822	-0.166294389064
270	0.0346931105652	0.0365634256843	0.0249831157922	-0.0381726487261	0.0402247988533	-0.0631025634382	-0.167295765446
271	0.0351184287292	0.0359431787594	0.0241795221707	-0.038365964929	0.0403283863857	-0.0631275035131	-0.164542948153
272	0.0340245715348	0.0364662673416	0.0241049043587	-0.036479512118	0.0388400708421	-0.062671903652	-0.164252009094
273	0.033238389226	0.037310761689	0.023412455532	-0.0360540037176	0.0392442636143	-0.0629854807437	-0.163497971659
274	0.0328673378199	0.0385936807269	0.0224201950177	-0.0364102702965	0.0407558710291	-0.0639147333234	-0.162557105711
275	0.0333996222288	0.0389704723419	0.0232010011637	-0.0383358892216	0.0426320049843	-0.0644562146974	-0.161141324534
276	0.0332271244658	0.0394474992914	0.0242086767349	-0.0381187832309	0.0426708831452	-0.0659007563548	-0.160772353501
277	0.0319403949856	0.0407882284756	0.0243134544409	-0.0379088335178	0.0430028360914	-0.0660338048713	-0.160615168988
278	0.0299529974198	0.0423379133662	0.0239224928514	-0.038620786437	0.0439874868114	-0.0645187214122	-0.159216094396
279	0.029401220078	0.0427024902568	0.0236783094129	-0.0402131549193	0.0458349875265	-0.0641866740558	-0.159896887719
280	0.0304193584929	0.0414985473382	0.025614239501	-0.0417758345201	0.0453340371691	-0.061462257846	-0.159366249918
281	0.0297399465201	0.0413521571289	0.0258450185422	-0.0419174127697	0.0440458040528	-0.0595263236678	-0.158570547891
282	0.0287295465057	0.0422359064305	0.0267442301981	-0.0404274564228	0.0418142501534	-0.0587199974822	-0.157792978621
283	0.0284430297784	0.0431714983795	0.0280818773509	-0.0415136633215	0.0409691755336	-0.0575436398932	-0.157577015454
284	0.0262212272457	0.0441172537251	0.0287563419446	-0.0419539678095	0.0407003558173	-0.0558865336647	-0.157579664059
285	0.0258286258635	0.0445719025534	0.0294654345647	-0.041901746324	0.0407922974141	-0.0550796857203	-0.159383873328
286	0.0259922097727	0.0448545195753	0.0273642952791	-0.0407242485322	0.040064645348	-0.0545044987221	-0.159021625676
287	0.0279702037126	0.0443981923879	0.0276555058117	-0.0412368894483	0.0400818953428	-0.0523169724081	-0.161279968812
288	0.027999002317	0.0457193407161	0.0267957254246	-0.0417133621504	0.0400984448302	-0.0510053749153	-0.162496595276
289	0.0280839288136	0.0448256145021	0.0275021371653	-0.0406625498141	0.0390815707696	-0.0512936988768	-0.161455999167
290	0.0272226154519	0.045606237962	0.0263432153106	-0.0386146939303	0.036864377272	-0.0511159877996	-0.160479682661
291	0.0278959542496	0.0456821370897	0.0250637655829	-0.0376464689063	0.035879726552	-0.0513154040466	-0.159226586946
292	0.0293949509941	0.0442510562413	0.0256345695037	-0.0381330957862	0.0361552886521	-0.0527707982889	-0.157780244943
293	0.0307954055753	0.0417934723267	0.0267055808524	-0.0383138401499	0.035662831947	-0.0530692443728	-0.158085853199
294	0.0314298564616	0.0412672135107	0.0268925721955	-0.036815567048	0.033055630952	-0.0513028818333	-0.158335942621
295	0.0319689976811	0.041949652964	0.0258393216733	-0.0352461179954	0.0320046947189	-0.0525923567492	-0.156999415851
296	0.0326782857571	0.0416130487248	0.0251787082902	-0.0355947447644	0.0319957632495	-0.0505798283662	-0.158102865391
297	0.030863092091	0.0433554651839	0.0245774093655	-0.0365341512649	0.0314132913429	-0.0457289316322	-0.160862202328
298	0.0305948928434	0.0456528590478	0.0221676338308	-0.0349639285607	0.0296458235987	-0.043686976048	-0.159952304682
299	0.0302283473413	0.0465936725584	0.0209547592767	-0.033856446242	0.0284125803137	-0.0444200472857	-0.157610734231
300	0.0309718215157	0.0464304055161	0.0202130492897	-0.0339188219053	0.028654430495	-0.0439764478791	-0.156667932764
301	0.0314133021618	0.0457056341169	0.0211526975444	-0.0336428216837	0.0279576007546	-0.0445918103116	-0.155433479152
302	0.0330555082928	0.0452328963073	0.020963472135	-0.0332781416432	0.0260386482843	-0.044014953685	-0.152768778905
303	0.0330934166598	0.0462349699246	0.0194345889133	-0.0334350962191	0.0260107155516	-0.0444606401272	-0.149946690408
304	0.0306861863784	0.0478481527339	0.0198786095757	-0.0336763788234	0.0274464054764	-0.0471571944124	-0.147988250839
305	0.0287443376257	0.0497160731559	0.0204725360819	-0.0340728752875	0.0278347492686	-0.049469734156	-0.145617953212
306	0.0280165361611	0.0508016917588	0.019849678418	-0.0345265252663	0.0282614458412	-0.0510895867998	-0.144372497702
307	0.0294295289102	0.0506435530359	0.0196674903173	-0.0357112760423	0.029672005063	-0.0528098258537	-0.143656966908
308	0.0316539762128	0.0493970916871	0.0200165631651	-0.0358523707596	0.0307008753128	-0.0550707114674	-0.141865491316
309	0.0331415122882	0.0483546442096	0.0201802085162	-0.0355951315902	0.0310461378997	-0.0566735547715	-0.139747829846
310	0.0330483576189	0.047955287989	0.0217126662439	-0.0363845463796	0.030811818173	-0.0579804564343	-0.139373357864
311	0.0313468890538	0.0488442588522	0.022237671807	-0.0365388898812	0.0306485123844	-0.0581017131998	-0.139249993998
312	0.030229620749	0.0505464879354	0.0215152864928	-0.0365012710703	0.0298677968824	-0.0584741446941	-0.137420521113
313	0.0290532859189	0.0523248026305	0.0204134450302	-0.0357630139955	0.0292848871587	-0.0578515819889	-0.136800747572
314	0.0292038418881	0.0525638755582	0.0213945352133	-0.0367881024148	0.0305726824579	-0.0580298148251	-0.137010191096
315	0.0304263132579	0.0502814936839	0.0232051341862	-0.0371896276146	0.0308572635908	-0.0597128002944	-0.1370078481
316	0.029868462741	0.0511661754072	0.0234439558658	-0.0378159953214	0.0313348345136	-0.0587780170705	-0.139196614423
317	0.0294470627544	0.0507114333368	0.0235959840724	-0.0372393347323	0.0317713381899	-0.0588940562472	-0.139541951752
318	0.0291550605787	0.0503687683564	0.025072031628	-0.0374661113684	0.031073983069	-0.0586216981077	-0.138572664235
319	0.0272720824424	0.0497669833815	0.0263828699861	-0.0361488727496	0.0292833110171	-0.0578555473565	-0.137750985507
320	0.0273468216776	0.049160536298	0.0269314449479	-0.035117981943	0.0282857884735	-0.0569345385673	-0.138826013479
321	0.0254698187619	0.0492956442045	0.0272416450433	-0.0335516274969	0.028259957263	-0.0572873519274	-0.139433155213
322	0.0255642468389	0.048705514501	0.0275087276607	-0.0311952780228	0.0287306982386	-0.0596692856031	-0.139291454852
323	0.0252312017542	0.0477337445895	0.027054206887	-0.0304092479594	0.0281157403011	-0.0593436037052	-0.139809664583
324	0.0259614520796	0.0476703399128	0.0252537729154	-0.0289254808257	0.0281351793816	-0.0605461535903	-0.139726233529
325	0.0253401270878	0.0492131248827	0.0252497515962	-0.0307142601174	0.0297793578226	-0.0590866896287	-0.141308978683
326	0.0236644205395	0.0481187415157	0.0266755326617	-0.0318910809641	0.0311562051256	-0.0586081323766	-0.141130503462
327	0.0234284483015	0.0466822526213	0.030342864075	-0.033113257138	0.0309962267471	-0.0588194447262	-0.140423529698
328	0.0238346653504	0.0458194828083	0.0331449416389	-0.0302843999265	0.0261314655154	-0.058618254499	-0.139490507695
329	0.0240494794301	0.0454731813833	0.0338104699677	-0.0296878178077	0.0249135458298	-0.0589563542585	-0.138245969011
330	0.0252818441979	0.044704306437	0.0336861441822	-0.0282656526856	0.0236269764186	-0.0573646765946	-0.139682633418
331	0.02573272847	0.0462293753943	0.0333155125953	-0.029243548355	0.0235117429506	-0.0554626567441	-0.141284224414
332	0.0252331608429	0.0470238919377	0.0319756313762	-0.0301253178086	0.0244520865773	-0.0537855149744	-0.141835439837
333	0.0255338809635	0.0483216364809	0.0294039977435	-0.0296963279757	0.0250268529024	-0.0521563750223	-0.142295482131
334	0.0256935466953	0.048869154512	0.0270449355121	-0.0296372403319	0.0261238474973	-0.0530207207963	-0.141445381834
335	0.0258560531057	0.0486945119248	0.0278760081482	-0.0313213832397	0.0264403892806	-0.052650167634	-0.141583007418
336	0.0255787440955	0.0495815247024	0.0278775719946	-0.0330410174164	0.0274443039542	-0.0531369686765	-0.141026494786
337	0.0256317374458	0.0497064692122	0.0286555855578	-0.0347870524551	0.0276687290138	-0.0535185831272	-0.140141555148
338	0.0245837229277	0.0497923452522	0.0300464034868	-0.0353435981017	0.0268571036227	-0.0529468397377	-0.139071620647
339	0.0250650710296	0.0507854676209	0.0297713899344	-0.0364693579403	0.0277202163081	-0.0520930334933	-0.138660373805
340	0.0249108907462	0.0500822351634	0.0318870506504	-0.0381905394202	0.0283748404773	-0.051609884763	-0.138712938425
341	0.0233877972103	0.0499744472131	0.03383247552	-0.0400036887385	0.0285238734275	-0.0508738916755	-0.137925997168
342	0.0237023289065	0.0485099856673	0.0354888122199	-0.0424171917273	0.0297266446405	-0.0509398419989	-0.137693633024
343	0.0227443345158	0.047971605369	0.0352905388424	-0.0431795287094	0.0307372141344	-0.0511141094676	-0.136716705302
344	0.0237655095181	0.0484873278196	0.0332914963834	-0.0424818883455	0.0315712557625	-0.0518865213254	-0.136588451704
345	0.0254176090472	0.0480767825385	0.0331473991118	-0.0429019811845	0.0331707768566	-0.0532318244424	-0.136744210045
346	0.0259440161899	0.0500896012949	0.0316038827562	-0.0444728808339	0.0346539261581	-0.0532721042285	-0.136647841575
347	0.0268354015637	0.0512588581257	0.0302749484617	-0.0440913738703	0.0338959771468	-0.0528758805289	-0.137159939141
348	0.0287990941558	0.0488605762322	0.0320018816544	-0.0449357179259	0.033638803366	-0.0534605635389	-0.136062805505
349	0.0286012261937	0.0482927314077	0.0314765409814	-0.043769921615	0.0327624686034	-0.0508960142524	-0.136213368505
350	0.0288965588203	0.0490765251014	0.0287427141406	-0.0435064932325	0.0333268148809	-0.0480258186092	-0.138023893679
351	0.0294774286298	0.0494216143782	0.02759641476	-0.0424382737344	0.0330905687588	-0.0461318338456	-0.139279943607
352	0.0286861526903	0.0505298908288	0.0268006403703	-0.0405151691772	0.0320968114425	-0.0468744010951	-0.139108089899
353	0.0276499906591	0.0513295356917	0.0260430685131	-0.0393016965842	0.0316839498912	-0.0479980610364	-0.136875417856
354	0.0277117019542	0.0513675784977	0.0258490398614	-0.0394959798516	0.0327134330851	-0.0480688115416	-0.136271841552
355	0.026437314733	0.0526329680073	0.0246938042159	-0.0383241877406	0.0317743153463	-0.047441239951	-0.13606199055
356	0.0263019417015	0.053887541425	0.0225956809197	-0.0366515529009	0.0307063918087	-0.0461202507983	-0.136512558987
357	0.0273876686777	0.0537253000466	0.0231976500643	-0.0366290202969	0.0295354936826	-0.0444116991435	-0.137137120391
358	0.0287293505968	0.0542522115578	0.0219001044003	-0.035004835391	0.0282315867131	-0.0421839973951	-0.138570830586
359	0.02758289187	0.055085703329	0.0201552986778	-0.0340295507958	0.0283289572423	-0.0404439315034	-0.140598643229
360	0.0269989854729	0.054380046575	0.021186655351	-0.0333482538228	0.0278839599138	-0.0396812243609	-0.141303681473
361	0.0260362892692	0.0548346021611	0.0217338898731	-0.0333052194505	0.02709834086	-0.0391556044571	-0.140400914687
362	0.0261841025142	0.054108245645	0.021220389751	-0.0328561146751	0.0267817990767	-0.0390941412601	-0.138201553944
363	0.0246625762493	0.0546012170058	0.0227309536297	-0.0333945762146	0.0261793627091	-0.039810203158	-0.136859016879
364	0.0242584162435	0.0545110518259	0.0241462345839	-0.0329382184551	0.0251323668301	-0.0410204750747	-0.13607421488
365	0.0236031010621	0.0530092934115	0.0237976085493	-0.031893401919	0.0253412931634	-0.0419581801483	-0.134400194727
366	0.0245279868533	0.0512097195013	0.0245521644172	-0.0314588031118	0.0260973157794	-0.0443883243453	-0.131843476065
367	0.0247382950288	0.0524536633115	0.0230414888351	-0.0293070844957	0.026150116525	-0.0460547178819	-0.131466762955
368	0.0244681366924	0.0540698298703	0.0219323866572	-0.0291209245705	0.0265226989006	-0.04656238928	-0.131974378267
369	0.024317972541	0.0541402277098	0.021384370212	-0.0291196673866	0.0274025362003	-0.0461892273233	-0.131974887614
370	0.0243019080134	0.053972858012	0.0202439911069	-0.0278797939315	0.0275562975755	-0.0458050040781	-0.132516017965
371	0.0240551607874	0.0537866533955	0.0193244494483	-0.0275779730865	0.0275017455614	-0.0432408721987	-0.13505653939
372	0.023973858605	0.0543081568607	0.0182660605737	-0.0276094026843	0.0280121527687	-0.0415640434843	-0.135121022732
373	0.0248564280794	0.0540942593193	0.0163771575797	-0.0253765473528	0.0275244244886	-0.0416239414046	-0.137224015005
374	0.0256232154098	0.0534696300123	0.0170058238157	-0.0257104747407	0.028685515511	-0.0429095553048	-0.138333271102
375	0.0264244827018	0.052893766361	0.0164561318207	-0.0252428990325	0.0283197630826	-0.0412844850721	-0.13945821509
376	0.0276030704839	0.0523918437518	0.016535887985	-0.0255922994531	0.0282988354239	-0.0396744414953	-0.140360778137
377	0.0288560056835	0.0523412132526	0.0160662872643	-0.0254195817251	0.0279634675042	-0.038710335422	-0.141162592329
378	0.0305704042342	0.0512505595725	0.0170664787137	-0.0260460461384	0.0280920106128	-0.039319854155	-0.140196768373
379	0.0290993245042	0.0531858008422	0.0162033472273	-0.0258519562839	0.0282174014382	-0.0391425604849	-0.139978156601
380	0.0303515740227	0.0529668682235	0.0157029163926	-0.0258383206738	0.028006023329	-0.0397634535616	-0.140408656763
381	0.0313209311281	0.05442191231	0.0139776587496	-0.0251453222197	0.0280584738208	-0.0410601287502	-0.14047935414
382	0.0299400674342	0.055386875543	0.0149454562387	-0.0256654095328	0.0276617239398	-0.0402536982128	-0.140968938564
383	0.0301408740294	0.0558788212399	0.0164846161651	-0.0269686257158	0.0268497482949	-0.0387483194691	-0.141390983565
384	0.0315946158241	0.0570918086491	0.0156888417754	-0.0278824050058	0.027324079371	-0.0387277621689	-0.141009788201
385	0.0326720166732	0.0570443483838	0.0162039057438	-0.028301047248	0.027878443418	-0.0385123800999	-0.141105341716
386	0.031652898714	0.0559844646202	0.0195821489875	-0.0290914291019	0.0267430084792	-0.0363537592283	-0.141534415706
387	0.0307084220355	0.0546705891814	0.0233524708538	-0.0300231957924	0.026335926114	-0.0363175491614	-0.140229977803
388	0.0324634716775	0.0528379143003	0.0263491355861	-0.03044851078	0.0267787343568	-0.0381401573091	-0.13932333998
389	0.0329589252182	0.0521622815255	0.0295663026548	-0.032946922036	0.0279928012517	-0.0394115793675	-0.138403561001
390	0.0328864389351	0.0520015320218	0.0297120754761	-0.0333049293311	0.0285025079517	-0.0395209400305	-0.137610507579
391	0.0330394437652	0.0513240344036	0.0311347288488	-0.0345211097048	0.0298048387795	-0.0384023933263	-0.137208428984
392	0.0339824511271	0.0499919767414	0.0324889080917	-0.035820554336	0.0313301060887	-0.0383850709312	-0.137325884424
393	0.0362992694634	0.0485930644421	0.0335042911914	-0.0365277686389	0.0323657187223	-0.0387038656118	-0.137463306269
394	0.0365902920948	0.0479621879097	0.0350008921562	-0.0364666501596	0.033380753951	-0.0387121094022	-0.138286818647
395	0.0364767629026	0.0462636885134	0.0365011793303	-0.0362062196772	0.0334135026721	-0.0373538666649	-0.139469930073
396	0.0343299934684	0.0458865239296	0.0391525691273	-0.036197032564	0.0327879495602	-0.0374468440987	-0.139575874268
397	0.0338782276064	0.0461087200243	0.0399525882428	-0.0344826205359	0.0314378966655	-0.0372967862425	-0.139901958276
398	0.0328003369852	0.045570339726	0.0406133133292	-0.0323557554787	0.0298209504498	-0.0358363831149	-0.140553922554
399	0.0330003599449	0.0448892056631	0.0424939502782	-0.032252666398	0.0303258411613	-0.0363672206076	-0.141082930444
400	0.0328338374026	0.0440245710067	0.0438040067131	-0.0328649149624	0.0328773518176	-0.0381383833289	-0.14130775625
401	0.0337193455101	0.0443280742749	0.0441247069199	-0.0335767711752	0.0343068247393	-0.0387837990734	-0.141769835932
402	0.033731883678	0.0470101853385	0.0420359667019	-0.0345501216412	0.0348951633954	-0.0391265946629	-0.141537064311
403	0.0333053900607	0.0490158244478	0.0417577137534	-0.0354537467535	0.0341587549867	-0.0393700473601	-0.139309995086
404	0.0334715207853	0.0484533876692	0.0428626829088	-0.0353475630663	0.0344391330753	-0.0387128398647	-0.139765555125
405	0.0337677350019	0.0465133910487	0.044232053802	-0.0352312252014	0.0356374385536	-0.0382733101774	-0.141235123355
406	0.0342065708782	0.044884263828	0.046748505999	-0.0373563495424	0.0366537872336	-0.0362687125295	-0.143109316914
407	0.0322116308208	0.0451280921065	0.048396241544	-0.038187734933	0.0364558063285	-0.0356384277927	-0.143497745007
408	0.0319810460768	0.0448114416921	0.050148754795	-0.0385675011805	0.0363145665231	-0.0347077142882	-0.144092560541
409	0.0321210229669	0.0462853206972	0.0488773477058	-0.0368149868092	0.0341110329198	-0.0343604315724	-0.143795713055
410	0.0316510375797	0.0454206860407	0.0501029564374	-0.0366431394393	0.0332089545101	-0.0341502670923	-0.144026956635
411	0.0313561947253	0.0451882333072	0.0499845509274	-0.0368615993204	0.0334767234653	-0.0349112002546	-0.143394755025
412	0.0302211966675	0.0463055542484	0.0508311503237	-0.0374923188176	0.0317983952884	-0.0343724320268	-0.142896919177
413	0.0303728301354	0.0460786028029	0.0520356471295	-0.0373200846219	0.0305985136684	-0.0353882965818	-0.142203697785
414	0.031818441712	0.045535560396	0.0520707219692	-0.0378162854407	0.0303935276893	-0.0354317069213	-0.140758170738
415	0.0319762463094	0.0457564511004	0.0512113883954	-0.0368841319243	0.0298880240337	-0.0366659797469	-0.13949661986
416	0.0319742872207	0.0467795974484	0.049028147176	-0.0340675564325	0.0264772534828	-0.0369825830401	-0.137314882527
417	0.0329166089016	0.0476679156164	0.047181244627	-0.0333857759272	0.0250083770196	-0.0350368397948	-0.137357158335
418	0.0332248715138	0.0490823993582	0.0463255972624	-0.0336107151407	0.0235134942191	-0.0333041828794	-0.136808795256
419	0.0331764820221	0.0489997867943	0.046834964362	-0.0336284124219	0.0234319726699	-0.0328030856433	-0.136829678487
420	0.0339014428079	0.0484514295836	0.0481704891519	-0.0339589550839	0.022456603673	-0.032667637036	-0.135565173396
421	0.0329498154556	0.0491057099011	0.0480745360075	-0.0338964827142	0.0227556327712	-0.0330246244672	-0.135479093738
422	0.0331700170292	0.0491127963062	0.0488214960501	-0.0343274066762	0.0219263195681	-0.0318043347798	-0.135524833106
423	0.0327338259227	0.049616677001	0.0484429335281	-0.0345870635069	0.0206769646127	-0.030214013689	-0.135175828479
424	0.0333442779721	0.0506788918189	0.0459840085365	-0.0335676807684	0.0208267856338	-0.0308830129353	-0.134933277394
425	0.0320612707605	0.0519128587167	0.0451009938606	-0.0332733063204	0.0217983894034	-0.0323112757154	-0.135233792178
426	0.0316158719369	0.052042931546	0.0441533029676	-0.0314920701322	0.0209461345828	-0.033014397993	-0.134053329358
427	0.0332513192117	0.0509369861497	0.0443344857385	-0.0308332090566	0.0202208467291	-0.0319800631733	-0.134375949806
428	0.0340623819474	0.0511115354947	0.0444888597147	-0.0312932416614	0.0205719760655	-0.0315436640393	-0.134484542606
429	0.0350168499784	0.0504991209122	0.0435516689329	-0.0309339771824	0.0206999062302	-0.0312356175918	-0.134460807031
430	0.0348949946592	0.0500206953302	0.0440474082285	-0.0309583472089	0.0206197856958	-0.0306084634084	-0.136271535943
431	0.0342602499095	0.0504707752921	0.0442556232007	-0.0307071038398	0.0212906966622	-0.0312832020024	-0.13607064945
432	0.0338431599181	0.0503246648093	0.0447236600751	-0.0311124972977	0.0218552180665	-0.0317439151006	-0.136190957233
433	0.0352791719598	0.0498488500081	0.0446255845677	-0.0322491849657	0.0232352176528	-0.0321450433337	-0.134961087745
434	0.0352227502043	0.0526794026087	0.0426995960743	-0.0327354250197	0.023477680778	-0.0298523304278	-0.136749914732
435	0.0344726151282	0.0538632984604	0.0438911352959	-0.0344209218178	0.023523564013	-0.0293225364529	-0.137974487011
436	0.0338922350909	0.054172955712	0.0447064577651	-0.0351702034285	0.0234864371206	-0.0295228918659	-0.137566398121
437	0.0340059601919	0.0536805438043	0.0454004704382	-0.0348486544668	0.0237487771435	-0.0298778966134	-0.137725008805
438	0.0321324836359	0.0540651677618	0.0455060300674	-0.0344783654519	0.0241452643342	-0.030213074523	-0.137498451218
439	0.0307949158031	0.0546474651229	0.0461821702107	-0.0325051669511	0.0232476516592	-0.0317595678672	-0.135787350598
440	0.0309145181703	0.0555201186061	0.0454504018184	-0.0316820016091	0.0222981138728	-0.0323181629328	-0.134587328849
441	0.0310917177462	0.0561868001324	0.0462017182902	-0.0305416390958	0.0210541878498	-0.0332112054455	-0.133106656853
442	0.0284511599967	0.0576444549997	0.0477720434405	-0.0308864943131	0.020096944482	-0.0319592971696	-0.134535477315
443	0.0267363696282	0.0590224810525	0.0485984245374	-0.03283716021	0.0208218820819	-0.0302660852261	-0.13508801704
444	0.0273286021523	0.0604971992371	0.0462861659935	-0.0336593584874	0.0218950594251	-0.030462266568	-0.133510772835
445	0.0256207665488	0.0620287951464	0.0459204493523	-0.0349526139055	0.0225457432402	-0.0297217863541	-0.133562318761
446	0.0259447018709	0.0618499566614	0.0464673487645	-0.0343727620034	0.0211736243623	-0.0274867799812	-0.135895230312
447	0.025786799319	0.0621161630611	0.0467015906083	-0.0331499088843	0.0202246995199	-0.0289187994254	-0.134852800553
448	0.0256568137815	0.0620010089793	0.0463306239114	-0.0328663655593	0.0198874052048	-0.0297233516307	-0.13256939754
449	0.0257720081991	0.0625062883067	0.0480849244154	-0.0348387904084	0.0198950232228	-0.027961267514	-0.132932154539
450	0.0229708051734	0.0636895314632	0.0485201205162	-0.0344879393909	0.0193609738905	-0.0262747340843	-0.134173331533
451	0.0223639774381	0.0648197198241	0.0476699466139	-0.0320864280025	0.0174703044066	-0.0260719785804	-0.13429109258
452	0.0217766426358	0.0667181304362	0.0455431155668	-0.0310461566698	0.0169771471941	-0.02633024923	-0.133875669092
453	0.0199188387898	0.0681780231155	0.0447873309625	-0.0313009781778	0.0175642599622	-0.0261067277223	-0.132550449828
454	0.0196453500026	0.0682142010781	0.0453055226236	-0.0321467728302	0.0177233627064	-0.0260614390509	-0.132339376393
455	0.0191497985074	0.0684780764235	0.0446254728644	-0.0330676116914	0.0181909513987	-0.0265810065516	-0.131343195351
456	0.0183038639922	0.0677692494356	0.0452250962395	-0.0344437445411	0.019512108363	-0.0252760875726	-0.131977128741
457	0.0193409076134	0.0663873072116	0.0466725477473	-0.03553594724	0.0201340713745	-0.023854607658	-0.133253858162
458	0.0209320794828	0.0644155150106	0.0476350951808	-0.0346161721498	0.0197573735179	-0.0240838685134	-0.132165587165
459	0.0212070375865	0.0640076737524	0.0492620539099	-0.0363921861895	0.019994057457	-0.0235038813334	-0.131084956375
460	0.0214489850451	0.0641356020117	0.0496046479656	-0.0373161196572	0.020713653688	-0.0240775030549	-0.130270815983
461	0.0206269514125	0.0637526564133	0.050767367733	-0.0392689130961	0.0227837406308	-0.0245949835201	-0.128726373731
462	0.0199658569194	0.0620777472864	0.0532489684968	-0.0399527244369	0.0229020388187	-0.024689839286	-0.127879431386
463	0.0203784410067	0.0602502007248	0.0550432587862	-0.0414863921013	0.0240105917858	-0.0253527861291	-0.126224257076
464	0.0195979400552	0.0605945440642	0.0538674697315	-0.0404001852026	0.0247648631332	-0.0266712708392	-0.123227360657
465	0.0190930828886	0.0628747813685	0.0533518472465	-0.0406247375903	0.0245185472172	-0.0276974662202	-0.121709098845
466	0.0177975375091	0.0664589171994	0.0508438845012	-0.0411444380776	0.0241862440174	-0.0285136014729	-0.11881641484
467	0.0186125184222	0.0653997793731	0.0526911221602	-0.0428432803665	0.0243093581937	-0.0276330811734	-0.118537700111
468	0.0176797962762	0.0650834086852	0.0530577324279	-0.0421612097419	0.0245583010124	-0.0278964650601	-0.119337375046
469	0.0178574856243	0.0653732053542	0.0530527057789	-0.0422313219215	0.0241752985892	-0.0264073651936	-0.120657398969
